% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
101 +8.106340407e+02 +8.106340407e+02 +8.325940407e+02 +8.325940407e+02 +4.6040e+00 -3.9944e+00 -7.3132e-01 +4.7606e+00 -3.6674e+00 +3.6278e+00 +5.2144e-01 -3.3251e+00 -1.0360e+00 +3.3003e-01 -1.8499e-01 -2.4133e-01 +1.1498e+00 +1.4347e+00 -2.4095e+00 -1.5628e+00 +1.5993e+00 -2.8463e+00 -1.7371e-01 -1.6240e+00
962 +5.533024622e+02 +5.533024622e+02 +5.752624622e+02 +5.752624622e+02 -2.8341e+00 -1.8269e-01 +2.6384e-01 +3.1782e+00 -1.5291e+00 +2.0712e+00 +1.1739e-02 +2.3339e+00 -1.7074e-01 -1.1166e+00 -8.8836e-01 -9.0259e-01 +3.4799e+00 -2.7065e+00 +1.7063e+00 -1.4046e+00 +4.0485e-01 +3.3706e+00 +1.3840e-01 +8.7695e-01
% function evaluation | noise-free fitness - Fopt (-2.139000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.123882995e+04 +1.123882995e+04 +1.121743995e+04 +1.121743995e+04 +2.4257e+00 +3.0209e+00 +3.0746e+00 +1.8963e-01 -2.0094e+00 +2.4433e+00 -3.9826e+00 -4.8461e+00 +4.7604e+00 -1.8976e+00 +3.4874e+00 -3.8438e-01 -7.2174e-01 -4.4470e-01 +4.1017e+00 +8.1834e-02 +4.0766e+00 +6.3667e-01 +2.7912e+00 -3.4003e+00
2 +2.928259380e+03 +2.928259380e+03 +2.906869380e+03 +2.906869380e+03 -5.1188e-01 +2.7506e+00 +4.1625e-04 +5.2794e-01 -2.6635e-01 +4.3459e+00 +4.8539e+00 -4.4807e+00 +2.6466e+00 -4.7364e+00 +2.9656e+00 +2.7702e+00 +1.5394e+00 +4.4198e+00 +9.5021e-01 -3.9140e+00 +5.9733e-01 +4.0360e+00 -1.8089e-01 +2.8651e+00
5 +2.330665910e+03 +2.330665910e+03 +2.309275910e+03 +2.309275910e+03 +2.3205e+00 -4.7126e+00 +4.0634e+00 -3.3645e+00 -3.5752e-01 -5.8895e-01 +4.5375e+00 +1.3091e+00 +7.7778e-01 +4.5539e+00 +1.1108e+00 -2.2457e+00 +2.2189e+00 +1.9379e+00 -3.7707e+00 +4.3421e+00 -2.1278e+00 +2.1393e+00 -1.0674e+00 +3.9437e+00
6 +1.545857467e+03 +1.545857467e+03 +1.524467467e+03 +1.524467467e+03 +2.4693e+00 +6.1274e-01 -2.2895e+00 -1.6526e+00 -4.2293e+00 -9.4768e-01 +4.9432e+00 +5.4558e-01 -1.1949e+00 -3.3930e+00 -2.2913e+00 -4.3473e-01 -6.6175e-01 -2.3589e-01 +8.5592e-01 +3.7466e+00 -2.9254e+00 +3.2021e+00 -6.9562e-01 -3.6181e+00
46 +9.159679128e+02 +9.159679128e+02 +8.945779128e+02 +8.945779128e+02 -9.6392e-01 -3.1886e+00 -3.9369e+00 +1.4599e+00 -6.2568e-01 +2.5607e-01 -2.9988e+00 -1.4188e+00 -3.5497e+00 -5.4290e-01 -4.8773e+00 -4.1794e-01 -1.2027e+00 +3.3889e+00 +1.7662e+00 +1.9914e+00 +2.2926e-01 +4.3077e+00 +1.4802e+00 +3.6780e+00
3313 +5.655718547e+02 +5.655718547e+02 +5.441818547e+02 +5.441818547e+02 -1.5428e+00 +4.4791e+00 -2.4302e+00 -2.3961e+00 -2.1638e+00 -4.0437e-01 +4.0509e+00 +2.7175e+00 +2.2139e+00 +4.3301e-01 -3.1823e+00 -1.5246e+00 +2.8463e-01 -1.0594e+00 +2.4583e+00 +2.0091e+00 -2.1541e+00 +2.6315e+00 +1.0051e+00 +1.2315e+00
% function evaluation | noise-free fitness - Fopt (5.176600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.371525415e+03 +4.371525415e+03 +4.889185415e+03 +4.889185415e+03 -2.5390e+00 +2.7254e+00 -1.8923e+00 +2.4475e+00 +3.4651e+00 -2.5925e+00 -9.0204e-01 -2.3434e+00 +3.8509e+00 +1.9155e+00 -2.9847e+00 +6.6952e-01 -2.1282e+00 +3.1830e+00 -2.2231e+00 -1.3797e+00 -2.7497e+00 +2.0194e+00 -4.6751e+00 -6.6387e-01
4 +1.210054982e+03 +1.210054982e+03 +1.727714982e+03 +1.727714982e+03 +3.3547e+00 +2.6262e+00 +4.7271e-01 -1.9105e+00 +1.0552e+00 +3.7036e+00 +3.5993e+00 +3.4291e+00 -2.4306e+00 -1.0127e+00 +1.0223e+00 +2.9921e+00 -1.2355e+00 +9.1998e-01 +1.6651e+00 +3.5657e+00 -4.3408e+00 -3.7525e+00 +9.7248e-01 -3.9314e+00
37 +7.055717838e+02 +7.055717838e+02 +1.223231784e+03 +1.223231784e+03 +1.9582e+00 +1.8089e+00 +9.9200e-01 +1.2234e+00 +8.7445e-01 -7.5562e-01 +3.9899e+00 -3.5662e+00 -1.7126e+00 +4.0111e+00 +7.9027e-01 -4.4520e+00 -1.7989e-01 +3.2704e+00 +9.9601e-01 +2.5856e+00 -1.1113e+00 +5.3877e-01 +1.6122e+00 +3.7796e-01
