% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5 +3.153167039e+01 +3.153167039e+01 -7.628329606e+00 -7.628329606e+00 -2.5151e+00 +4.8289e+00 +2.2832e+00 +1.4367e+00 -7.5002e-01 +4.3594e+00 -2.6668e-03 -2.9231e+00 +1.5762e+00 -4.7172e+00 +3.2778e+00 -3.7576e+00 -2.7073e+00 -2.3448e+00 -1.5801e-01 +3.4367e+00 +3.0839e-01 -4.6303e+00 -9.6258e-02 -1.5572e+00
4167 +2.127951253e+01 +2.127951253e+01 -1.788048747e+01 -1.788048747e+01 +7.2551e-01 +3.2911e+00 +4.5492e+00 +1.7209e+00 -3.3523e+00 -9.8281e-01 +1.2099e+00 -4.2081e+00 -1.0640e+00 +2.0734e+00 -1.6659e+00 -4.4325e+00 -3.8958e+00 -1.0100e-01 -2.0151e+00 -9.5094e-01 -2.6743e+00 -2.8889e+00 -2.0676e+00 -3.2443e+00
% function evaluation | noise-free fitness - Fopt (-1.732800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.988475760e+02 +5.988475760e+02 +4.255675760e+02 +4.255675760e+02 +1.6374e+00 -8.9828e-01 -3.1306e+00 -4.8118e+00 +1.4358e+00 +3.9362e+00 +2.0649e+00 -4.4000e+00 +2.3926e+00 +2.9130e+00 +1.7948e+00 -2.3594e+00 -1.2554e+00 +3.9507e+00 -2.0745e+00 +2.5633e+00 -4.5466e+00 +2.6182e+00 -1.1775e+00 +8.6470e-01
2 +1.563381669e+02 +1.563381669e+02 -1.694183309e+01 -1.694183309e+01 +4.1005e+00 -1.0935e+00 -3.6503e-01 +3.1296e+00 -4.9867e-01 +3.5239e+00 -4.3354e+00 +1.5461e+00 +1.8598e+00 +2.8579e+00 -4.1848e-01 +4.4999e-01 -4.3396e+00 -8.0205e-01 -3.4315e+00 +1.6295e+00 -1.1870e+00 +1.1486e+00 +1.5411e+00 -4.3653e+00
6 +4.969498661e+01 +4.969498661e+01 -1.235850134e+02 -1.235850134e+02 -4.5720e+00 -7.8913e-01 +5.1564e-01 -1.1183e+00 +1.8476e+00 -1.0223e+00 -1.5764e+00 -1.1207e+00 +1.5568e+00 -1.1337e+00 -5.0059e-01 +1.3037e+00 -2.8757e+00 -4.6633e-01 +4.2962e+00 -3.4759e+00 +8.4825e-01 -1.9324e+00 +3.8117e+00 +5.5955e-01
267 +3.483319868e+01 +3.483319868e+01 -1.384468013e+02 -1.384468013e+02 -1.5394e+00 -3.2437e+00 -4.8663e+00 -2.5339e+00 -5.1831e-01 -2.7368e-01 -2.4197e+00 +2.3435e-01 -1.7821e+00 +1.7975e+00 +1.5087e+00 +2.5140e+00 -3.5674e+00 +3.8509e+00 +1.1718e+00 +1.6681e+00 -1.3165e+00 +9.9819e-01 -2.5334e+00 +1.8798e-01
3497 +2.285232652e+01 +2.285232652e+01 -1.504276735e+02 -1.504276735e+02 -2.4365e-01 -4.0413e+00 -3.5181e+00 -3.1170e+00 -3.1463e+00 +1.4610e-01 -4.2279e+00 +4.1218e+00 -2.2349e+00 +1.9323e+00 -2.2012e+00 +4.7790e+00 -2.9024e+00 +2.0405e+00 +1.4212e+00 +2.7494e+00 +7.1637e-01 +4.9812e-02 -1.0666e+00 +2.8417e+00
% function evaluation | noise-free fitness - Fopt (-1.017000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.155836368e+02 +1.155836368e+02 +1.054136368e+02 +1.054136368e+02 +3.4828e+00 -2.4798e+00 +5.5455e-01 +4.5926e+00 +3.1826e+00 +3.7271e-01 -2.0816e+00 -4.7896e+00 +8.8908e-01 +1.1498e+00 +2.9576e+00 +1.3006e+00 -3.7302e+00 -3.6367e+00 -2.4062e+00 -6.7076e-01 -3.3097e+00 +1.3707e+00 +1.2683e+00 -4.6429e+00
6 +9.511757884e+01 +9.511757884e+01 +8.494757884e+01 +8.494757884e+01 -2.0951e+00 -4.4607e+00 +2.9780e+00 +9.4319e-02 +3.2257e+00 +2.7824e+00 -4.3565e+00 +1.5430e+00 -7.8728e-01 +1.5909e+00 -2.8627e+00 -2.0758e+00 +1.3033e+00 -1.2345e+00 +2.1041e+00 +1.6244e-01 -1.8552e+00 -4.1437e+00 +2.6477e-02 +2.8463e-01
65 +6.020173592e+01 +6.020173592e+01 +5.003173592e+01 +5.003173592e+01 +2.7673e+00 +4.1873e+00 +3.7608e-01 -2.2903e+00 +1.1050e+00 +1.3497e+00 -3.7092e-01 -2.4954e+00 -6.2435e-01 +4.4843e+00 +1.2648e+00 -1.9437e+00 +5.6096e-01 +4.6768e-02 +4.8313e+00 -6.3050e-01 +3.5310e+00 -4.0555e+00 +1.1917e+00 -2.7437e-01
210 +3.790201576e+01 +3.790201576e+01 +2.773201576e+01 +2.773201576e+01 +1.6762e+00 -8.7212e-01 +4.6988e+00 +1.1749e+00 -2.1817e+00 -3.8187e+00 -8.7312e-01 +4.8705e+00 +1.0353e+00 -3.0136e-02 +2.7615e+00 +3.1998e+00 +1.5357e+00 +3.0064e+00 +3.2696e-01 +1.8562e+00 +2.3346e+00 -8.2511e-01 -9.9928e-01 +2.8328e+00
