% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2175 +2.273371393e+04 +2.273371393e+04 +2.260667393e+04 +2.260667393e+04 -4.6764e+00 +9.8109e-01 +3.7107e+00 -4.0310e+00 -1.7177e+00 -2.1434e+00 -1.4265e+00 +1.6479e+00 +1.2926e+00 -3.1695e+00 +3.5241e+00 +2.5979e+00 +4.1037e+00 +1.0894e+00 -3.3390e+00 -2.6222e+00 -1.0124e+00 -3.0554e-01 +2.3051e+00 -1.1721e+00
4204 +1.519031593e+04 +1.519031593e+04 +1.506327593e+04 +1.506327593e+04 +3.1029e+00 -9.1919e-01 +3.4390e+00 -3.7073e-02 +1.2473e+00 -2.6276e+00 -3.0721e+00 -5.4644e-01 -6.8226e-01 -2.2323e-01 +2.0193e+00 +2.4270e+00 +2.5820e+00 -1.7399e-01 -2.5522e+00 -7.7005e-01 -8.3712e-01 -1.2878e+00 +3.4054e+00 -2.5978e-01
% function evaluation | noise-free fitness - Fopt (-3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.043226048e+05 +2.043226048e+05 +2.042850848e+05 +2.042850848e+05 -3.8436e+00 +3.3312e+00 -4.8559e+00 -4.8101e+00 -1.4234e+00 +3.1605e+00 -2.7963e+00 -1.5604e+00 +4.1283e+00 +1.8713e+00 -1.5346e+00 -1.1094e+00 +4.5608e+00 -4.0349e+00 -2.5223e+00 +5.8793e-01 +3.8190e+00 -3.2025e+00 +3.5090e+00 +7.8026e-01
3 +1.402053930e+05 +1.402053930e+05 +1.401678730e+05 +1.401678730e+05 +1.2447e+00 +2.6093e-02 +3.0756e+00 -1.1755e+00 -3.7529e+00 +4.3923e+00 +1.2999e+00 -6.6271e-01 +2.7685e+00 +2.2623e+00 -3.3251e+00 +2.1309e+00 -2.6768e-01 +9.4797e-01 -1.4697e+00 -4.7866e-01 +3.7190e+00 -3.5725e+00 -1.7373e+00 -3.9366e+00
6 +9.009459810e+04 +9.009459810e+04 +9.005707810e+04 +9.005707810e+04 +8.3330e-01 -5.2014e-01 -3.1356e+00 -2.1212e+00 -2.8128e+00 -2.1995e+00 +1.8083e+00 +6.1646e-01 +2.5439e+00 -3.7147e+00 -2.0639e+00 -1.0898e+00 +2.2754e+00 +2.2876e+00 +1.1038e-01 -4.7759e-01 -1.7454e+00 -1.5651e+00 +2.3961e+00 -3.0769e+00
17 +4.338029229e+04 +4.338029229e+04 +4.334277229e+04 +4.334277229e+04 -1.2690e+00 -3.3311e+00 +1.7995e+00 +3.2133e+00 -1.6746e+00 +4.8472e-01 +2.0230e+00 +1.3132e+00 +1.2651e+00 +4.7470e+00 -2.7681e+00 -3.2119e+00 -2.4702e+00 +2.6919e-01 +1.2486e+00 +2.0554e-01 +2.6776e+00 +2.2038e+00 +4.4948e+00 +1.7932e+00
266 +3.954862903e+04 +3.954862903e+04 +3.951110903e+04 +3.951110903e+04 -1.1875e+00 +2.0708e-01 +2.3354e+00 -2.0639e+00 -1.9652e+00 +2.6456e+00 -3.4703e+00 +9.1846e-01 +1.4396e+00 +4.0041e+00 -1.2021e+00 -3.6023e+00 -1.4781e+00 +7.8903e-01 -1.0142e+00 -4.7197e+00 +3.5194e+00 -3.2014e-01 +7.7355e-01 +5.1450e-02
585 +1.625590567e+04 +1.625590567e+04 +1.621838567e+04 +1.621838567e+04 -3.2370e+00 +4.3234e+00 +1.1961e+00 +9.2428e-01 +2.0109e+00 +1.6348e+00 +3.8339e+00 +8.4103e-02 +2.1475e+00 +1.6688e+00 +2.2126e+00 -2.1041e+00 -1.1658e+00 +2.5851e+00 -1.8722e+00 -1.3598e+00 +1.0467e+00 +1.2636e-01 +2.4108e+00 -1.0900e+00
% function evaluation | noise-free fitness - Fopt (-3.311600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.499940990e+05 +1.499940990e+05 +1.496629390e+05 +1.496629390e+05 +1.9466e-01 +1.2599e+00 +4.7110e+00 +3.5999e+00 +2.8042e+00 -2.8540e+00 -4.8387e+00 +3.0408e+00 -4.8234e+00 +4.3415e+00 -5.7448e-01 -1.6505e+00 -4.5145e+00 +3.8188e+00 +4.4118e+00 -2.5614e-02 +3.2518e+00 +2.0207e+00 -3.2623e+00 +3.6571e+00
4 +3.982404041e+04 +3.982404041e+04 +3.949288041e+04 +3.949288041e+04 +1.7924e+00 +4.2090e+00 +1.4595e-01 +4.9974e+00 -3.9899e+00 +4.4838e+00 -4.4688e+00 -4.1574e-01 +1.1031e+00 -6.1770e-01 -9.6192e-01 -3.0342e+00 +1.8997e+00 +1.8795e+00 -1.5034e+00 +1.2145e+00 +1.7806e+00 -6.0671e-01 -2.3425e-01 -3.2877e+00
19 +3.416034121e+04 +3.416034121e+04 +3.382918121e+04 +3.382918121e+04 -3.7750e+00 +3.2496e+00 -4.7398e+00 -2.8377e+00 +2.8623e+00 -4.1747e+00 +1.6320e+00 -1.5866e-01 +2.9188e+00 -2.0686e-02 -1.5178e+00 -3.6882e+00 +4.0753e+00 -1.2751e+00 -6.5949e-01 +2.4617e+00 +1.1202e+00 +2.2631e+00 -3.2761e-01 -2.0817e+00
3058 +1.692559507e+04 +1.692559507e+04 +1.659443507e+04 +1.659443507e+04 +4.5450e+00 +1.3165e+00 +9.3088e-02 +4.7040e+00 +4.5989e+00 -1.8922e-02 +1.8687e-01 -4.0278e+00 -2.0035e+00 -1.7040e+00 +1.9743e+00 -3.0394e+00 +1.7974e+00 -9.9469e-01 +2.2375e+00 +1.2807e+00 +3.6887e+00 +1.1965e+00 -1.6277e+00 -1.5498e+00
% function evaluation | noise-free fitness - Fopt (4.481000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.687233615e+05 +1.687233615e+05 +1.687681715e+05 +1.687681715e+05 +9.0094e-01 -4.7177e+00 -8.1650e-01 -2.8834e+00 +1.5984e+00 -8.9886e-01 -2.3647e+00 -2.5751e+00 -4.3003e+00 -3.2026e+00 +2.1252e+00 +4.6750e-01 -8.6172e-01 +3.0283e+00 -3.7770e+00 +4.9894e+00 -4.7708e+00 -3.2333e-01 -3.0790e+00 +1.3624e+00
5 +1.068309563e+05 +1.068309563e+05 +1.068757663e+05 +1.068757663e+05 -9.9222e-01 +3.5784e+00 +9.6680e-01 -4.1276e+00 -1.8015e+00 -2.4203e-02 -4.5671e+00 -1.5895e+00 +9.6481e-02 -3.7767e+00 +3.4432e+00 -2.0729e-01 +3.5977e+00 +1.8951e+00 -1.1422e+00 -4.9883e+00 -3.0569e+00 -1.7979e+00 +3.2620e+00 +1.1297e+00
7 +3.414308025e+04 +3.414308025e+04 +3.418789025e+04 +3.418789025e+04 +7.2896e-01 -7.6192e-02 +2.5286e+00 -2.8393e+00 -3.8026e+00 +2.2007e+00 +8.0802e-01 -3.4815e+00 -8.9880e-01 -2.9430e+00 -3.1524e+00 +1.8043e-01 -4.7634e+00 +1.6034e+00 -2.4833e+00 -1.1624e+00 -1.2156e+00 +3.8538e+00 +9.4659e-01 +2.5486e+00
413 +1.903118276e+04 +1.903118276e+04 +1.907599276e+04 +1.907599276e+04 +3.5548e-02 +2.8324e+00 -2.3066e+00 +1.4973e+00 +1.8142e+00 -1.4517e+00 +2.4671e-01 -7.3968e-01 -2.7283e-01 -3.3180e+00 +4.8416e+00 +1.6795e-01 -6.6669e-01 -2.5187e+00 -1.1203e-01 -1.5076e-01 -3.5847e+00 +2.7724e+00 -1.1543e-02 +3.4892e+00
% function evaluation | noise-free fitness - Fopt (-1.764600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.053457270e+05 +2.053457270e+05 +2.051692670e+05 +2.051692670e+05 +3.0762e+00 +1.4030e+00 -7.6702e-01 -1.2081e+00 -2.2558e+00 +2.6025e+00 +3.1942e+00 +4.4916e+00 -3.9199e+00 -4.5442e+00 -9.4123e-01 -3.8562e+00 +1.2381e+00 +2.7303e+00 -7.0182e-01 -3.2220e+00 -3.2726e+00 -1.1688e+00 +4.0745e+00 +4.7625e+00
2 +6.883112134e+04 +6.883112134e+04 +6.865466134e+04 +6.865466134e+04 -1.6962e+00 -1.3844e-01 +1.4164e+00 +3.3895e+00 +1.0800e+00 -4.3695e+00 +2.3664e+00 -2.1602e+00 -1.5178e+00 +2.9737e+00 -3.6027e-01 -2.7057e+00 +2.1446e+00 +1.0678e+00 -2.7004e+00 +2.7152e+00 +2.2766e+00 +3.8925e+00 +1.5376e+00 +3.3915e+00
41 +4.504042130e+04 +4.504042130e+04 +4.486396130e+04 +4.486396130e+04 -2.1132e+00 -1.8086e+00 -2.9777e+00 +2.7289e+00 -3.8718e+00 +4.6155e+00 -1.9237e+00 +1.2625e+00 +9.2455e-01 -2.8259e+00 -4.3400e+00 +1.0331e+00 +2.9658e+00 -3.0351e+00 +3.2100e+00 -1.4022e+00 -2.8001e+00 +3.5761e-01 +1.9571e+00 +4.6667e+00
218 +2.431824477e+04 +2.431824477e+04 +2.414178477e+04 +2.414178477e+04 -1.3906e+00 -4.6566e+00 -1.9182e+00 +2.0832e-01 +4.4717e+00 -3.8794e-01 -8.5484e-01 -2.9509e+00 +4.8091e+00 +2.5100e-01 -3.4888e+00 -1.8706e+00 -2.6876e-01 -4.2466e+00 -6.3556e-01 +3.4059e+00 -2.0268e+00 +1.9714e+00 -7.9835e-01 +1.1767e+00
